Date,Median_Price
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,2134.4
18-11-2024,3201.6
19-11-2024,3201.6
19-11-2024,3201.6
19-11-2024,3201.6
19-11-2024,1000.5
19-11-2024,1067.2
19-11-2024,1067.2
19-11-2024,1133.9
19-11-2024,1200.6
19-11-2024,1200.6
19-11-2024,1200.6
19-11-2024,1200.6
19-11-2024,1334
19-11-2024,1467.4
19-11-2024,1534.1
20-11-2024,1667.5
20-11-2024,1867.6
20-11-2024,1867.6
20-11-2024,1867.6
20-11-2024,2001
20-11-2024,2001
20-11-2024,2534.6
20-11-2024,2668
20-11-2024,3001.5
20-11-2024,1200.6
20-11-2024,1067.2
20-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1067.2
21-11-2024,1200.6
21-11-2024,1600.8
21-11-2024,1334
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1467.4
22-11-2024,1600.8
22-11-2024,1667.5
22-11-2024,1600.8
22-11-2024,1600.8
22-11-2024,1600.8
22-11-2024,1600.8
22-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
23-11-2024,1600.8
24-11-2024,1600.8
24-11-2024,1600.8
24-11-2024,1600.8
24-11-2024,2001
24-11-2024,2134.4
24-11-2024,2134.4
24-11-2024,2134.4
24-11-2024,2134.4
25-11-2024,2134.4
25-11-2024,3201.6
25-11-2024,3201.6
25-11-2024,3335
25-11-2024,3335
25-11-2024,3668.5
25-11-2024,667
25-11-2024,667
25-11-2024,800.4
25-11-2024,800.4
25-11-2024,1067.2
25-11-2024,1133.9
25-11-2024,1200.6
25-11-2024,1334
25-11-2024,1334
26-11-2024,1667.5
26-11-2024,1867.6
26-11-2024,1867.6
26-11-2024,1867.6
26-11-2024,2001
26-11-2024,2001
26-11-2024,2134.4
26-11-2024,2534.6
26-11-2024,2868.1
26-11-2024,3201.6
26-11-2024,600.3
26-11-2024,1000.5
26-11-2024,1334
26-11-2024,1467.4
26-11-2024,1667.5
27-11-2024,1800.9
27-11-2024,1800.9
27-11-2024,1867.6
27-11-2024,1934.3
27-11-2024,1867.6
27-11-2024,1867.6
27-11-2024,2001
27-11-2024,2001
27-11-2024,2001
27-11-2024,2534.6
27-11-2024,2668
27-11-2024,3134.9
28-11-2024,3668.5
28-11-2024,667
28-11-2024,800.4
28-11-2024,833.75
28-11-2024,867.1
28-11-2024,800.4
28-11-2024,1000.5
28-11-2024,1200.6
28-11-2024,1200.6
28-11-2024,1200.6
28-11-2024,1334
28-11-2024,1467.4
28-11-2024,1334
28-11-2024,1467.4
28-11-2024,1500.75
02-12-2024,1467.4
02-12-2024,1467.4
02-12-2024,1334
02-12-2024,1334
02-12-2024,1467.4
02-12-2024,1467.4
02-12-2024,1500.75
02-12-2024,1534.1
02-12-2024,1600.8
02-12-2024,1534.1
02-12-2024,1534.1
02-12-2024,1534.1
03-12-2024,1534.1
03-12-2024,1600.8
03-12-2024,1534.1
03-12-2024,1600.8
03-12-2024,1600.8
03-12-2024,1600.8
03-12-2024,1600.8
03-12-2024,1634.15
03-12-2024,1634.15
03-12-2024,1634.15
03-12-2024,1600.8
03-12-2024,1634.15
03-12-2024,1634.15
03-12-2024,1634.15
04-12-2024,1667.5
04-12-2024,1600.8
04-12-2024,1600.8
04-12-2024,1634.15
04-12-2024,1634.15
04-12-2024,1634.15
04-12-2024,1634.15
04-12-2024,1667.5
04-12-2024,1667.5
04-12-2024,1667.5
04-12-2024,1667.5
04-12-2024,1667.5
04-12-2024,1634.15
04-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1700.85
05-12-2024,1700.85
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1667.5
05-12-2024,1634.15
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
06-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1700.85
07-12-2024,1734.2
07-12-2024,1734.2
07-12-2024,1734.2
08-12-2024,1734.2
08-12-2024,1734.2
08-12-2024,1734.2
08-12-2024,1734.2
08-12-2024,1734.2
09-12-2024,1734.2
09-12-2024,1767.55
09-12-2024,1734.2
09-12-2024,1700.85
09-12-2024,1734.2
09-12-2024,1767.55
09-12-2024,1767.55
09-12-2024,1800.9
09-12-2024,1867.6
09-12-2024,1900.95
09-12-2024,1900.95
09-12-2024,1867.6
09-12-2024,1867.6
09-12-2024,1867.6
09-12-2024,1900.95
09-12-2024,1900.95
10-12-2024,1934.3
10-12-2024,2001
10-12-2024,1967.65
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,2001
10-12-2024,667
10-12-2024,667
10-12-2024,800.4
11-12-2024,867.1
11-12-2024,1000.5
11-12-2024,1067.2
11-12-2024,1200.6
11-12-2024,1200.6
11-12-2024,1334
11-12-2024,1467.4
11-12-2024,1467.4
11-12-2024,1667.5
11-12-2024,1667.5
11-12-2024,1867.6
11-12-2024,1734.2
11-12-2024,1734.2
11-12-2024,1867.6
11-12-2024,1800.9
11-12-2024,1867.6
12-12-2024,1867.6
12-12-2024,2001
12-12-2024,2001
12-12-2024,2001
12-12-2024,2134.4
12-12-2024,2334.5
12-12-2024,2801.4
12-12-2024,2868.1
12-12-2024,3335
12-12-2024,667
12-12-2024,800.4
12-12-2024,800.4
12-12-2024,800.4
12-12-2024,800.4
12-12-2024,867.1
13-12-2024,867.1
13-12-2024,933.8
13-12-2024,933.8
13-12-2024,1000.5
13-12-2024,1000.5
13-12-2024,1000.5
13-12-2024,1067.2
13-12-2024,1067.2
13-12-2024,1067.2
