Date_Hour,Temperature,Humidity,Wind_Speed,Precipitation,Condition,City
20-02-2025 11:00,22.8,33,6.1,0.02,Patchy rain possible,Itanagar
20-02-2025 12:00,22.9,33,5,0,Partly cloudy,Itanagar
20-02-2025 13:00,23.6,31,4.3,0.01,Patchy rain possible,Itanagar
20-02-2025 14:00,23.4,31,3.6,0.02,Patchy rain possible,Itanagar
20-02-2025 15:00,23.2,31,3.2,0,Sunny,Itanagar
20-02-2025 16:00,21,39,4.7,0,Sunny,Itanagar
20-02-2025 17:00,17,49,7.6,0,Sunny,Itanagar
20-02-2025 18:00,16.5,55,8.6,0,Clear,Itanagar
20-02-2025 19:00,15.9,57,9.4,0,Clear,Itanagar
20-02-2025 20:00,15.5,57,8.6,0,Clear,Itanagar
20-02-2025 21:00,16,57,7.2,0,Partly cloudy,Itanagar
20-02-2025 22:00,16.2,55,7.6,0,Clear,Itanagar
20-02-2025 23:00,15.6,55,7.6,0,Clear,Itanagar
21-02-2025 00:00,15.1,54,7.2,0,Clear,Itanagar
21-02-2025 01:00,15,53,6.5,0,Clear,Itanagar
21-02-2025 02:00,14.9,53,6.1,0,Clear,Itanagar
21-02-2025 03:00,13,55,6.8,0,Clear,Itanagar
21-02-2025 04:00,12.7,56,6.8,0,Partly cloudy,Itanagar
21-02-2025 05:00,12.6,56,6.5,0,Partly cloudy,Itanagar
21-02-2025 06:00,14.3,52,5.4,0,Partly cloudy,Itanagar
21-02-2025 07:00,16.5,46,4,0,Partly cloudy,Itanagar
21-02-2025 08:00,18.8,39,4.3,0.04,Patchy rain possible,Itanagar
21-02-2025 09:00,19.4,37,4.7,0.09,Patchy rain possible,Itanagar
21-02-2025 10:00,20.6,36,5,0.17,Patchy rain possible,Itanagar
21-02-2025 11:00,21.4,36,5,0.28,Patchy rain possible,Itanagar
21-02-2025 12:00,22.7,33,5.4,0.04,Patchy rain possible,Itanagar
21-02-2025 13:00,22.8,33,4,0.03,Patchy rain possible,Itanagar
21-02-2025 14:00,22.6,31,3.6,0.03,Patchy rain possible,Itanagar
21-02-2025 15:00,22.6,29,4.3,0.01,Patchy rain possible,Itanagar
21-02-2025 16:00,20.6,37,2.5,0,Sunny,Itanagar
21-02-2025 17:00,16.9,46,5.8,0,Sunny,Itanagar
21-02-2025 18:00,16.7,52,7.9,0,Clear,Itanagar
21-02-2025 19:00,16.1,54,7.2,0,Clear,Itanagar
21-02-2025 20:00,15.7,56,6.5,0,Partly cloudy,Itanagar
21-02-2025 21:00,16.5,54,7.2,0.07,Patchy rain possible,Itanagar
21-02-2025 22:00,15.5,59,7.2,0,Partly cloudy,Itanagar
21-02-2025 23:00,15.4,60,7.6,0,Partly cloudy,Itanagar
22-02-2025 00:00,15.6,66,8.6,0.06,Patchy rain possible,Itanagar
22-02-2025 01:00,14.6,71,6.8,0.03,Patchy rain possible,Itanagar
22-02-2025 02:00,15.1,69,6.5,0.13,Patchy rain possible,Itanagar
22-02-2025 03:00,14.2,71,5.8,0.03,Patchy rain possible,Itanagar
22-02-2025 04:00,13.8,72,6.5,0.16,Patchy rain possible,Itanagar
22-02-2025 05:00,13.2,73,6.1,0.02,Patchy rain possible,Itanagar
22-02-2025 06:00,14.1,69,5.8,0,Partly cloudy,Itanagar
22-02-2025 07:00,16.1,60,3.6,0,Partly cloudy,Itanagar
22-02-2025 08:00,18.1,53,3.2,0,Partly cloudy,Itanagar
22-02-2025 09:00,19.1,46,5,0.02,Patchy rain possible,Itanagar
22-02-2025 10:00,21.7,37,6.5,0.03,Patchy rain possible,Itanagar
22-02-2025 11:00,22.6,36,6.5,0.04,Patchy rain possible,Itanagar
22-02-2025 12:00,22.4,36,5.4,0.03,Patchy rain possible,Itanagar
22-02-2025 13:00,21.2,39,4.7,0.03,Patchy rain possible,Itanagar
22-02-2025 14:00,20.8,39,2.5,0.01,Patchy rain possible,Itanagar
22-02-2025 15:00,20.9,37,3.2,0,Sunny,Itanagar
22-02-2025 16:00,19.7,42,3.6,0,Sunny,Itanagar
22-02-2025 17:00,15.8,52,6.5,0,Sunny,Itanagar
22-02-2025 18:00,16.2,56,7.6,0,Clear,Itanagar
22-02-2025 19:00,16.3,58,8.6,0,Clear,Itanagar
22-02-2025 20:00,16,58,8.3,0,Clear,Itanagar
22-02-2025 21:00,15.8,59,7.6,0,Clear,Itanagar
22-02-2025 22:00,15.8,59,7.2,0,Partly cloudy,Itanagar
22-02-2025 23:00,16.2,57,6.8,0,Partly cloudy,Itanagar
23-02-2025 00:00,15.8,63,6.8,0.03,Patchy rain possible,Itanagar
23-02-2025 01:00,14.9,65,6.8,0,Clear,Itanagar
23-02-2025 02:00,14.2,65,6.8,0,Clear,Itanagar
23-02-2025 03:00,12.3,64,6.8,0,Partly cloudy,Itanagar
23-02-2025 04:00,12.5,62,6.1,0,Partly cloudy,Itanagar
23-02-2025 05:00,12.8,60,5.8,0,Partly cloudy,Itanagar
23-02-2025 06:00,13.8,58,5.4,0,Partly cloudy,Itanagar
23-02-2025 07:00,15.6,53,5,0.01,Patchy rain possible,Itanagar
23-02-2025 08:00,17.5,49,5.8,0.03,Patchy rain possible,Itanagar
23-02-2025 09:00,19.6,46,7.2,0.01,Patchy rain possible,Itanagar
23-02-2025 10:00,22.5,37,7.6,0.01,Patchy rain possible,Itanagar
23-02-2025 11:00,22.7,33,7.2,0.01,Patchy rain possible,Itanagar
23-02-2025 12:00,23.4,31,7.9,0.01,Patchy rain possible,Itanagar
23-02-2025 13:00,24.2,32,8.3,0,Partly cloudy,Itanagar
23-02-2025 14:00,23.9,36,5,0,Partly cloudy,Itanagar
23-02-2025 15:00,23.6,38,1.1,0,Sunny,Itanagar
23-02-2025 16:00,22.5,41,1.4,0,Sunny,Itanagar
23-02-2025 17:00,18.8,50,6.5,0,Sunny,Itanagar
23-02-2025 18:00,17.4,54,7.6,0,Clear,Itanagar
23-02-2025 19:00,16.5,57,7.2,0,Clear,Itanagar
23-02-2025 20:00,16,58,7.9,0.01,Patchy rain possible,Itanagar
23-02-2025 21:00,15.3,62,7.9,0.01,Patchy rain possible,Itanagar
23-02-2025 22:00,15,63,7.6,0.05,Patchy rain possible,Itanagar
23-02-2025 23:00,14.8,64,7.2,0.02,Patchy rain possible,Itanagar
24-02-2025 00:00,14.1,66,6.8,0.35,Patchy light rain with thunder,Itanagar
24-02-2025 01:00,13.1,75,7.6,0.18,Patchy rain possible,Itanagar
24-02-2025 02:00,12.5,80,7.6,0.25,Patchy rain possible,Itanagar
24-02-2025 03:00,11.1,82,7.2,0.11,Patchy rain possible,Itanagar
24-02-2025 04:00,10.4,82,7.6,0.13,Patchy rain possible,Itanagar
24-02-2025 05:00,9.9,81,7.2,0.04,Patchy rain possible,Itanagar
24-02-2025 06:00,11,77,6.1,0,Sunny,Itanagar
24-02-2025 07:00,15.1,61,3.6,0.02,Patchy rain possible,Itanagar
24-02-2025 08:00,17.9,50,4,0.09,Patchy rain possible,Itanagar
24-02-2025 09:00,19.7,45,5.8,0.22,Patchy rain possible,Itanagar
24-02-2025 10:00,21.2,41,6.5,0.22,Patchy rain possible,Itanagar
24-02-2025 11:00,21.9,40,6.8,0.23,Patchy rain possible,Itanagar
24-02-2025 12:00,22,41,6.8,0.18,Patchy rain possible,Itanagar
24-02-2025 13:00,22.2,40,6.1,0.1,Patchy rain possible,Itanagar
24-02-2025 14:00,22.1,39,4,0.02,Patchy rain possible,Itanagar
24-02-2025 15:00,22.2,36,3.6,0.01,Patchy rain possible,Itanagar
24-02-2025 16:00,20.5,42,1.4,0.01,Patchy rain possible,Itanagar
24-02-2025 17:00,16.8,51,4.7,0,Sunny,Itanagar
24-02-2025 18:00,16.4,58,7.2,0,Partly cloudy,Itanagar
24-02-2025 19:00,17.2,58,7.2,0,Partly cloudy,Itanagar
24-02-2025 20:00,16.6,60,6.8,0,Thundery outbreaks possible,Itanagar
24-02-2025 21:00,16.5,58,7.6,0.02,Thundery outbreaks possible,Itanagar
24-02-2025 22:00,17.3,55,6.1,0.01,Thundery outbreaks possible,Itanagar
24-02-2025 23:00,16.4,60,6.1,0.25,Patchy light drizzle,Itanagar
25-02-2025 00:00,15.1,74,6.8,0.21,Patchy light rain with thunder,Itanagar
25-02-2025 01:00,14.6,75,6.8,0.01,Thundery outbreaks possible,Itanagar
25-02-2025 02:00,13.2,78,7.2,0,Thundery outbreaks possible,Itanagar
25-02-2025 03:00,12.8,77,6.5,0,Thundery outbreaks possible,Itanagar
25-02-2025 04:00,12.8,77,6.5,0,Clear,Itanagar
25-02-2025 05:00,12.4,78,6.8,0,Clear,Itanagar
25-02-2025 06:00,13.6,73,6.1,0,Thundery outbreaks possible,Itanagar
25-02-2025 07:00,17.4,60,5,0.09,Thundery outbreaks possible,Itanagar
25-02-2025 08:00,19.7,53,5,0.1,Thundery outbreaks possible,Itanagar
25-02-2025 09:00,21.9,46,6.1,0.2,Patchy light rain with thunder,Itanagar
25-02-2025 10:00,23.1,43,6.8,0.29,Patchy light rain with thunder,Itanagar
25-02-2025 11:00,24.1,40,6.5,0.18,Patchy light rain with thunder,Itanagar
25-02-2025 12:00,24.2,40,6.1,0.21,Patchy light rain with thunder,Itanagar
25-02-2025 13:00,23.6,44,3.2,0.12,Thundery outbreaks possible,Itanagar
25-02-2025 14:00,22.2,49,3.6,0.26,Patchy rain possible,Itanagar
25-02-2025 15:00,20.9,53,9,0.04,Patchy rain possible,Itanagar
25-02-2025 16:00,19.7,57,7.9,0.02,Patchy rain possible,Itanagar
25-02-2025 17:00,16.7,66,8.6,0,Sunny,Itanagar
25-02-2025 18:00,15.9,67,9,0,Clear,Itanagar
25-02-2025 19:00,15.5,67,9,0,Clear,Itanagar
25-02-2025 20:00,15.4,66,7.9,0,Clear,Itanagar
25-02-2025 21:00,15.1,65,7.9,0,Clear,Itanagar
25-02-2025 22:00,14.7,64,8.3,0,Clear,Itanagar
25-02-2025 23:00,14.7,62,7.6,0,Clear,Itanagar
26-02-2025 00:00,14.9,58,7.2,0,Clear,Itanagar
26-02-2025 01:00,14.6,58,7.2,0,Clear,Itanagar
26-02-2025 02:00,14.4,58,7.2,0,Clear,Itanagar
26-02-2025 03:00,13.3,58,6.8,0,Clear,Itanagar
26-02-2025 04:00,12,59,6.8,0,Clear,Itanagar
26-02-2025 05:00,11.3,60,6.5,0,Clear,Itanagar
26-02-2025 06:00,12.4,57,5.8,0,Sunny,Itanagar
26-02-2025 07:00,16.9,43,2.9,0,Sunny,Itanagar
26-02-2025 08:00,19.5,36,5.4,0,Sunny,Itanagar
26-02-2025 09:00,21.5,32,6.8,0,Sunny,Itanagar
26-02-2025 10:00,22.9,30,7.2,0,Sunny,Itanagar
26-02-2025 11:00,24,28,7.6,0,Sunny,Itanagar
26-02-2025 12:00,24.8,26,7.9,0,Sunny,Itanagar
26-02-2025 13:00,25.1,24,7.9,0,Sunny,Itanagar
26-02-2025 14:00,24.9,25,7.9,0,Sunny,Itanagar
26-02-2025 15:00,23.9,26,6.8,0,Sunny,Itanagar
26-02-2025 16:00,21.6,33,4.3,0,Sunny,Itanagar
26-02-2025 17:00,17.3,41,5.8,0,Sunny,Itanagar
26-02-2025 18:00,17.8,46,7.9,0,Clear,Itanagar
26-02-2025 19:00,17.4,48,7.9,0,Clear,Itanagar
26-02-2025 20:00,17.1,50,7.9,0,Clear,Itanagar
26-02-2025 21:00,16.8,51,7.9,0,Clear,Itanagar
26-02-2025 22:00,16.5,52,7.9,0,Clear,Itanagar
26-02-2025 23:00,16.3,53,7.6,0,Clear,Itanagar
27-02-2025 00:00,15.2,61,6.8,0,Clear,Itanagar
27-02-2025 01:00,14.9,62,6.5,0,Clear,Itanagar
27-02-2025 02:00,14.7,63,6.5,0,Clear,Itanagar
27-02-2025 03:00,12.1,64,6.5,0,Clear,Itanagar
27-02-2025 04:00,11.9,65,6.5,0,Clear,Itanagar
27-02-2025 05:00,11.8,65,6.5,0,Clear,Itanagar
27-02-2025 06:00,13.1,62,5.8,0,Sunny,Itanagar
27-02-2025 07:00,17.3,48,2.9,0,Sunny,Itanagar
27-02-2025 08:00,20.3,39,5,0,Sunny,Itanagar
27-02-2025 09:00,22.2,32,6.8,0,Sunny,Itanagar
27-02-2025 10:00,23.5,28,7.6,0,Sunny,Itanagar
27-02-2025 11:00,24.5,26,7.9,0,Sunny,Itanagar
27-02-2025 12:00,25.1,24,7.9,0,Sunny,Itanagar
27-02-2025 13:00,25.4,23,7.2,0,Sunny,Itanagar
27-02-2025 14:00,25.3,23,6.5,0,Sunny,Itanagar
27-02-2025 15:00,24.4,25,4.7,0,Sunny,Itanagar
27-02-2025 16:00,22.1,33,2.2,0,Sunny,Itanagar
27-02-2025 17:00,17.8,40,5.8,0,Sunny,Itanagar
27-02-2025 18:00,18.4,44,7.6,0,Clear,Itanagar
27-02-2025 19:00,18.1,46,8.3,0,Clear,Itanagar
27-02-2025 20:00,18,47,8.3,0,Partly cloudy,Itanagar
27-02-2025 21:00,17.9,47,7.9,0,Clear,Itanagar
27-02-2025 22:00,17.7,47,7.2,0,Clear,Itanagar
27-02-2025 23:00,17.8,47,6.8,0,Clear,Itanagar
28-02-2025 00:00,16.4,50,7.2,0,Clear,Itanagar
28-02-2025 01:00,16.2,50,6.8,0,Clear,Itanagar
28-02-2025 02:00,16,50,6.1,0,Clear,Itanagar
28-02-2025 03:00,15.5,52,6.1,0,Clear,Itanagar
28-02-2025 04:00,14.8,53,5.8,0,Clear,Itanagar
28-02-2025 05:00,15.1,53,5.8,0,Clear,Itanagar
28-02-2025 06:00,16.6,52,5,0,Sunny,Itanagar
28-02-2025 07:00,20.9,40,2.5,0,Sunny,Itanagar
28-02-2025 08:00,23.3,35,4.7,0,Sunny,Itanagar
28-02-2025 09:00,25.2,31,5.8,0,Sunny,Itanagar
28-02-2025 10:00,26.2,29,6.5,0,Sunny,Itanagar
28-02-2025 11:00,27.5,26,5.8,0,Sunny,Itanagar
28-02-2025 12:00,27.5,26,5,0,Sunny,Itanagar
28-02-2025 13:00,27.1,28,2.9,0,Sunny,Itanagar
28-02-2025 14:00,26.7,29,2.5,0,Sunny,Itanagar
28-02-2025 15:00,26.4,29,2.5,0,Sunny,Itanagar
28-02-2025 16:00,24.7,34,3.2,0,Sunny,Itanagar
28-02-2025 17:00,20.7,42,7.2,0,Sunny,Itanagar
28-02-2025 18:00,19.3,47,7.9,0,Clear,Itanagar
28-02-2025 19:00,18.8,49,8.3,0,Clear,Itanagar
28-02-2025 20:00,18.7,49,8.3,0,Clear,Itanagar
28-02-2025 21:00,19.2,47,7.9,0,Clear,Itanagar
28-02-2025 22:00,19.4,46,7.2,0,Clear,Itanagar
28-02-2025 23:00,19.6,45,5.8,0,Partly cloudy,Itanagar
01-03-2025 00:00,18.6,50,6.5,0.12,Patchy rain possible,Itanagar
01-03-2025 01:00,18.5,54,6.5,0.11,Patchy rain possible,Itanagar
01-03-2025 02:00,17.4,59,6.8,0.11,Patchy rain possible,Itanagar
01-03-2025 03:00,16.9,62,6.8,0.09,Patchy rain possible,Itanagar
01-03-2025 04:00,17.3,62,6.8,0.02,Patchy rain possible,Itanagar
01-03-2025 05:00,17.3,62,6.5,0,Cloudy,Itanagar
01-03-2025 06:00,17.1,61,5,0.01,Patchy rain possible,Itanagar
01-03-2025 07:00,17.4,61,5,0,Cloudy,Itanagar
01-03-2025 08:00,18.1,58,4,0.01,Patchy rain possible,Itanagar
01-03-2025 09:00,18.5,54,1.8,0.02,Patchy rain possible,Itanagar
01-03-2025 10:00,17.9,55,2.2,0.02,Patchy rain possible,Itanagar
01-03-2025 11:00,17.9,50,2.9,0.02,Patchy rain possible,Itanagar
01-03-2025 12:00,18.1,47,2.5,0,Partly cloudy,Itanagar
01-03-2025 13:00,19.7,42,3.2,0,Partly cloudy,Itanagar
01-03-2025 14:00,20.1,41,1.4,0,Partly cloudy,Itanagar
01-03-2025 15:00,21.4,36,1.1,0,Partly cloudy,Itanagar
01-03-2025 16:00,20.2,41,2.5,0,Sunny,Itanagar
01-03-2025 17:00,15.9,53,3.2,0,Sunny,Itanagar
01-03-2025 18:00,18.3,53,6.1,0,Partly cloudy,Itanagar
01-03-2025 19:00,17.9,54,7.2,0,Partly cloudy,Itanagar
01-03-2025 20:00,18.4,52,6.5,0,Partly cloudy,Itanagar
01-03-2025 21:00,17.8,54,6.8,0,Partly cloudy,Itanagar
01-03-2025 22:00,18.2,53,5.8,0.03,Patchy rain possible,Itanagar
01-03-2025 23:00,18.1,55,6.5,0.11,Patchy rain possible,Itanagar
01-01-2025 00:00,7.9,80,5.4,0,Clear,Kohima
01-01-2025 01:00,7.8,79,4.7,0,Clear,Kohima
01-01-2025 02:00,7.6,78,5,0,Clear,Kohima
01-01-2025 03:00,7.4,78,5,0,Clear,Kohima
01-01-2025 04:00,7.3,77,5.4,0,Clear,Kohima
01-01-2025 05:00,7.2,76,5.4,0,Clear,Kohima
01-01-2025 06:00,7.7,73,5.4,0,Clear,Kohima
01-01-2025 07:00,12,58,3.2,0,Sunny,Kohima
01-01-2025 08:00,15.7,48,2.2,0,Sunny,Kohima
01-01-2025 09:00,18.4,41,1.1,0,Sunny,Kohima
01-01-2025 10:00,19.4,36,3.2,0,Sunny,Kohima
01-01-2025 11:00,19.8,35,4.7,0,Sunny,Kohima
01-01-2025 12:00,20.2,35,5.4,0,Sunny,Kohima
01-01-2025 13:00,20.5,37,6.5,0,Sunny,Kohima
01-01-2025 14:00,19.6,42,6.5,0,Sunny,Kohima
01-01-2025 15:00,17.9,52,5.8,0,Sunny,Kohima
01-01-2025 16:00,13,75,2.9,0,Sunny,Kohima
01-01-2025 17:00,11.6,81,2.9,0,Clear,Kohima
01-01-2025 18:00,11.2,82,3.2,0,Clear,Kohima
01-01-2025 19:00,11,82,4,0,Clear,Kohima
01-01-2025 20:00,10.8,81,4,0,Clear,Kohima
01-01-2025 21:00,9.7,81,5,0,Clear,Kohima
01-01-2025 22:00,8.6,81,5,0,Clear,Kohima
01-01-2025 23:00,8.4,81,4.7,0,Clear,Kohima
02-01-2025 00:00,8,80,5.4,0,Clear,Kohima
02-01-2025 01:00,7.8,78,5.4,0,Clear,Kohima
02-01-2025 02:00,7.9,77,5,0,Clear,Kohima
02-01-2025 03:00,7.6,75,5.8,0,Clear,Kohima
02-01-2025 04:00,7.5,75,6.1,0,Clear,Kohima
02-01-2025 05:00,7.3,74,6.1,0,Clear,Kohima
02-01-2025 06:00,7.9,72,6.8,0,Clear,Kohima
02-01-2025 07:00,12,58,4.3,0,Sunny,Kohima
02-01-2025 08:00,15.3,48,2.5,0,Sunny,Kohima
02-01-2025 09:00,17.4,40,1.4,0,Sunny,Kohima
02-01-2025 10:00,18.6,35,2.9,0,Sunny,Kohima
02-01-2025 11:00,19.3,33,2.5,0,Sunny,Kohima
02-01-2025 12:00,21.3,33,3.6,0,Sunny,Kohima
02-01-2025 13:00,21.4,35,4.3,0,Sunny,Kohima
02-01-2025 14:00,20.6,39,5,0,Sunny,Kohima
02-01-2025 15:00,18.8,49,4.3,0,Sunny,Kohima
02-01-2025 16:00,13.6,71,2.5,0,Sunny,Kohima
02-01-2025 17:00,12.1,77,3.2,0,Clear,Kohima
02-01-2025 18:00,11.9,77,4.3,0,Clear,Kohima
02-01-2025 19:00,11.8,75,5.4,0,Clear,Kohima
02-01-2025 20:00,11.6,74,5.4,0,Clear,Kohima
02-01-2025 21:00,9.9,72,5.8,0,Clear,Kohima
02-01-2025 22:00,9.2,71,6.1,0,Clear,Kohima
02-01-2025 23:00,8.9,71,6.1,0,Clear,Kohima
03-01-2025 00:00,8.8,74,5.8,0,Clear,Kohima
03-01-2025 01:00,8.5,75,4.7,0,Clear,Kohima
03-01-2025 02:00,8.5,75,5.8,0,Clear,Kohima
03-01-2025 03:00,8.4,76,5.8,0,Clear,Kohima
03-01-2025 04:00,9.7,77,6.5,0,Clear,Kohima
03-01-2025 05:00,10.2,77,6.8,0,Clear,Kohima
03-01-2025 06:00,10.5,76,6.5,0,Clear,Kohima
03-01-2025 07:00,14.8,61,4.7,0,Sunny,Kohima
03-01-2025 08:00,18.1,49,2.9,0,Sunny,Kohima
03-01-2025 09:00,20.3,41,2.2,0,Sunny,Kohima
03-01-2025 10:00,21.7,36,1.4,0,Sunny,Kohima
03-01-2025 11:00,22.3,34,2.5,0,Sunny,Kohima
03-01-2025 12:00,22.5,34,2.9,0,Sunny,Kohima
03-01-2025 13:00,22.5,34,4.3,0,Sunny,Kohima
03-01-2025 14:00,21.6,38,4.7,0,Sunny,Kohima
03-01-2025 15:00,19.7,49,5,0,Sunny,Kohima
03-01-2025 16:00,14.4,70,1.8,0,Sunny,Kohima
03-01-2025 17:00,13,75,2.9,0,Clear,Kohima
03-01-2025 18:00,12.7,75,4,0,Clear,Kohima
03-01-2025 19:00,12.6,74,5,0,Clear,Kohima
03-01-2025 20:00,12,73,5,0,Clear,Kohima
03-01-2025 21:00,10.8,73,5,0,Clear,Kohima
03-01-2025 22:00,10,73,5.4,0,Clear,Kohima
03-01-2025 23:00,9.8,73,5.4,0,Clear,Kohima
04-01-2025 00:00,9.3,74,5.4,0,Clear,Kohima
04-01-2025 01:00,9,75,4.7,0,Clear,Kohima
04-01-2025 02:00,8.9,75,5.4,0,Clear,Kohima
04-01-2025 03:00,8.8,76,5.4,0,Clear,Kohima
04-01-2025 04:00,8.8,76,5.8,0,Clear,Kohima
04-01-2025 05:00,9.1,77,5.8,0,Clear,Kohima
04-01-2025 06:00,9.9,75,5.8,0,Clear,Kohima
04-01-2025 07:00,14.5,60,2.9,0,Sunny,Kohima
04-01-2025 08:00,17.9,48,1.1,0,Sunny,Kohima
04-01-2025 09:00,19.8,42,2.9,0,Sunny,Kohima
04-01-2025 10:00,21.5,39,3.6,0,Sunny,Kohima
04-01-2025 11:00,22.2,37,5,0,Sunny,Kohima
04-01-2025 12:00,22.1,36,5.4,0,Sunny,Kohima
04-01-2025 13:00,22.2,38,5.8,0,Sunny,Kohima
04-01-2025 14:00,22,41,5.4,0,Sunny,Kohima
04-01-2025 15:00,20.2,50,5,0,Sunny,Kohima
04-01-2025 16:00,15,72,2.9,0,Sunny,Kohima
04-01-2025 17:00,13.3,79,3.2,0,Clear,Kohima
04-01-2025 18:00,12.9,81,3.6,0,Clear,Kohima
04-01-2025 19:00,12.8,80,4.3,0,Clear,Kohima
04-01-2025 20:00,12,79,4.3,0,Clear,Kohima
04-01-2025 21:00,10.7,79,4.7,0,Clear,Kohima
04-01-2025 22:00,10.4,79,4.7,0,Clear,Kohima
04-01-2025 23:00,10.3,79,4.7,0,Clear,Kohima
05-01-2025 00:00,10.2,80,4.3,0,Clear,Kohima
05-01-2025 01:00,10,80,4.7,0,Clear,Kohima
05-01-2025 02:00,9.7,79,5,0,Clear,Kohima
05-01-2025 03:00,9.5,79,5,0,Clear,Kohima
05-01-2025 04:00,9.4,79,5.8,0,Clear,Kohima
05-01-2025 05:00,9.2,79,6.1,0,Clear,Kohima
05-01-2025 06:00,9.7,78,6.5,0,Clear,Kohima
05-01-2025 07:00,13.8,63,3.6,0,Sunny,Kohima
05-01-2025 08:00,17,51,2.2,0,Sunny,Kohima
05-01-2025 09:00,19,44,1.4,0,Sunny,Kohima
05-01-2025 10:00,20.3,41,2.9,0,Sunny,Kohima
05-01-2025 11:00,21,39,4,0,Sunny,Kohima
05-01-2025 12:00,21.4,39,4.7,0,Sunny,Kohima
05-01-2025 13:00,21.2,39,5.4,0,Sunny,Kohima
05-01-2025 14:00,20.2,42,5.8,0,Sunny,Kohima
05-01-2025 15:00,18.6,50,5.4,0,Sunny,Kohima
05-01-2025 16:00,13.8,71,2.9,0,Sunny,Kohima
05-01-2025 17:00,12.2,77,2.5,0,Clear,Kohima
05-01-2025 18:00,12.2,78,4,0,Partly cloudy,Kohima
05-01-2025 19:00,12,78,4,0,Partly cloudy,Kohima
05-01-2025 20:00,11.8,75,4.3,0,Partly cloudy,Kohima
05-01-2025 21:00,12,73,4,0,Partly cloudy,Kohima
05-01-2025 22:00,11.9,73,3.6,0,Partly cloudy,Kohima
05-01-2025 23:00,11.7,73,3.6,0,Clear,Kohima
06-01-2025 00:00,11.6,73,4,0,Clear,Kohima
06-01-2025 01:00,11.2,74,3.2,0,Clear,Kohima
06-01-2025 02:00,11.2,73,4,0,Clear,Kohima
06-01-2025 03:00,10.7,74,4,0,Clear,Kohima
06-01-2025 04:00,11.1,75,4.3,0,Clear,Kohima
06-01-2025 05:00,12.1,75,4.7,0,Clear,Kohima
06-01-2025 06:00,12.4,74,5,0,Clear,Kohima
06-01-2025 07:00,16.5,60,2.5,0,Sunny,Kohima
06-01-2025 08:00,19.6,49,1.1,0,Sunny,Kohima
06-01-2025 09:00,21.1,45,3.2,0,Sunny,Kohima
06-01-2025 10:00,22.2,41,4.7,0,Sunny,Kohima
06-01-2025 11:00,22.7,40,6.5,0,Sunny,Kohima
06-01-2025 12:00,22.7,40,7.2,0,Sunny,Kohima
06-01-2025 13:00,22.5,41,7.2,0,Sunny,Kohima
06-01-2025 14:00,21.7,44,6.8,0,Sunny,Kohima
06-01-2025 15:00,20.1,52,5.4,0,Sunny,Kohima
06-01-2025 16:00,16,69,0.4,0,Sunny,Kohima
06-01-2025 17:00,14.4,75,3.2,0,Clear,Kohima
06-01-2025 18:00,13.9,77,4,0,Clear,Kohima
06-01-2025 19:00,13.5,79,3.6,0,Clear,Kohima
06-01-2025 20:00,13.2,80,3.2,0,Clear,Kohima
06-01-2025 21:00,12.5,81,4,0,Clear,Kohima
06-01-2025 22:00,10.6,82,4.7,0,Clear,Kohima
06-01-2025 23:00,10.2,82,4.7,0,Clear,Kohima
07-01-2025 00:00,9.9,80,4.7,0,Clear,Kohima
07-01-2025 01:00,9.7,78,4,0,Clear,Kohima
07-01-2025 02:00,9.5,76,4.3,0,Clear,Kohima
07-01-2025 03:00,9.2,77,4.7,0,Clear,Kohima
07-01-2025 04:00,9.5,78,4.7,0,Clear,Kohima
07-01-2025 05:00,10.9,80,5,0,Clear,Kohima
07-01-2025 06:00,11.3,78,5,0,Clear,Kohima
07-01-2025 07:00,15.4,62,2.9,0,Sunny,Kohima
07-01-2025 08:00,17.6,50,0.4,0,Sunny,Kohima
07-01-2025 09:00,18.9,43,2.2,0,Sunny,Kohima
07-01-2025 10:00,19.5,38,4.3,0,Sunny,Kohima
07-01-2025 11:00,20,36,6.1,0,Sunny,Kohima
07-01-2025 12:00,20.6,36,7.9,0,Sunny,Kohima
07-01-2025 13:00,21,39,9,0,Sunny,Kohima
07-01-2025 14:00,19.9,45,7.6,0.09,Patchy rain possible,Kohima
07-01-2025 15:00,18.6,51,5,0.02,Patchy rain possible,Kohima
07-01-2025 16:00,14,69,1.1,0.02,Patchy rain possible,Kohima
07-01-2025 17:00,12.1,75,4.3,0,Clear,Kohima
07-01-2025 18:00,11.3,77,5.4,0.01,Patchy rain possible,Kohima
07-01-2025 19:00,11,78,5,0,Clear,Kohima
07-01-2025 20:00,10.5,78,5,0,Clear,Kohima
07-01-2025 21:00,9,79,5.4,0,Clear,Kohima
07-01-2025 22:00,8.7,79,5,0.01,Patchy rain possible,Kohima
07-01-2025 23:00,8.5,80,5.4,0.03,Patchy rain possible,Kohima
08-01-2025 00:00,8.5,82,5,0.01,Patchy rain possible,Kohima
08-01-2025 01:00,8.4,82,5,0.01,Patchy rain possible,Kohima
08-01-2025 02:00,8.2,82,5,0.01,Patchy rain possible,Kohima
08-01-2025 03:00,7.9,82,5,0,Clear,Kohima
08-01-2025 04:00,8.3,79,5,0,Clear,Kohima
08-01-2025 05:00,9.6,77,5,0,Clear,Kohima
08-01-2025 06:00,10.1,74,5,0,Clear,Kohima
08-01-2025 07:00,14.3,59,2.5,0,Sunny,Kohima
